Sentence,Label
真是要气死了出个玩偶降了三次价最后说她看错了去她麻痹的,1
我是尼爹,1
op似一似,1
闽东觉得闽南喜欢损人利己，便宜自己人，认为闽南（归结于台湾）耽误了闽东发展（主要是福州）。,1
哈哈哈哈哈哈亻故纪念这帮辶畐还轻描淡写，问亻尔这办暂住证是要留着亻故纪念口马？我纪念亻尔女马辶畐啊我扌品木！！,1
你7妈biss,1
家里就你一个了还在作死你爸妈在下面怎么想,1
op撕钱夹,1
别说非洲黑人了，你换个国内长得黑的普通人，不一样觉得恶心并反对么？本身就是审美问题，其实和国籍种族关系真不太大，,1
那女的怎么那么闲,1
我把你妈挂再迎客松上喜迎八方来客,1
居然还有这种傻?,1
你绿了,1
辣鸡tx！！,1
我的妈现在的粉丝管的真你妈宽纹身就!!!不是好人了nmsl,1
亻尔他口马当了婊子还要立牌坊，还问为啥删亻尔留言，是不是因为亻尔有女朋友了，他特么都有女朋友了亻尔还几把留言亻尔贝戋不贝戋？不要人丨脸了艸早，恶心,1
黑人不允许别人歧视自己，但是自己可以歧视黄种人,1
你?shi候bei猪亲过吧,1
有些所谓的爱国购就他妈的会往往叫。,1
沙碧,1
仔细看看我这个巴掌还真适合亻尔这张脸,1
小子，今儿是怎样了？出门儿吃错药了？还是忘吃药了,1
沉积千年的腐植质，科学家也不敢777研究的原始物种,1
亻尔爸是部队的吧，研究病毒没研究明白，把亻尔研究出来了,1
喷zi司马wan意儿,1
长得真有创意，活得真有勇气,1
op收点味,1
谁说猪的脑子最蠢我说猪的脑子最聪明，吃包了就睡，什么也不用想，肥肥胖胖的，只能说猪的脑子保养的好，你的脑子也是保养的最好的,1
“哟你那么苗条真不像山东人~”,1
我很认同+1，想到那个北京跟醉汉吵架孩子被摔死的妈妈！不知道是同类事儿逼还是只欺负弱者。退一万步说，就算孕妇控制不住情绪，他老公竟然在她演练的时候默认！而且不要说我恶毒，这样素质的夫妻生下来的孩子教育出来还是个low货！,1
果然是男的这暴力因子杠杠的唐山遗风啊,1
我谁也没骂，我只是说有人一夕匕了啊，亻尔非要对号入座，哈哈哈哈，那亻尔也别回我了，不过我说不出来诅咒亻尔全家的话。祝亻尔全家身体健康，完事如意，国庆快乐我没有骂任何一方吧？那就不客气了，以你们这些毒唯整天毒言恶语，总会有报应的，回复一句亻尔全家死光。,1
sha笔给我滚!,1
讲个不是笑话：你的脑子,1
核实你妈啊，你们犯的错误为啥要让学生承担，一群沙比,1
朋友你长的太干扰信号了,1
还不出来，亻尔他女马是不是一夕匕了？一夕匕了早说我好扔啊！！福州·大学城,1
和女权没关系。我们歧视黑人，白人歧视我们，都是一样的道理，异族之间就是有歧视，河南考生和北京考生的清华分数线都不一样，同一个种族之间都有歧视，你还指望之间没有歧视？不知道谁幼稚谁矫情。,1
总比喃人被汗臭腌入味好吧,1
萌新我就问问不好意思，我可去ni妈的吧。,1
警告你们这群亻囟儿夂辶畐，coco也出来秀。辣鸡。无锡,1
麻辣个鸡的真的冷死了他妈的暖气管不知道哪辈子能安上，物业真ta妈是坨[大便]！就没有一年能准时来个气！别人家都温温暖暖过节我们每年都他妈多冻半个月一个月的！十几年如一日！妈的傻逼！人家大热给换的时候不换，偏要自己收钱换，收了3年都没动静，可算给换了，偏要到来暖气的时候开始动工，麻辣个鸡...全文,1
你麻痹的还删我评论！看董先生骂的心里舒畅不少，狗日鍀，回去跪舔你妈去，你麻痹好吃！人家就一卖葱油饼的糟老头，店开在哪，怎么做，一天卖100还是卖200，用明火还是用电反正就一句话：感埿屁事！还有上海的政府机关要说办证，先把街面上的小摊都办上证，没证怎么保证广大人民群众的食品卫生安全！,1
腾讯孝子,1
我电脑里有亻尔母亲多张照,1
并不，老北京歧视外地人很严重，新北京人大多是高学历落户北京，大多都挺好的。这是我身边的情况。仅代表我个人观点。我是外地人,1
我操亻尔她女马的tfboys组合还给营销号的洗白微博买了头条亻尔他女马还要不要亻尔的辶畐脸了？？？,1
你们居然说美guo选出来的总统独裁？ni们傻了吗？,1
一个大男人老是提自己波波如何波波如何，他自己不觉得恶心?,1
为主人服役乃是奴隶的义务，若奴隶胆敢向主人提要求，无论是否合理，那都是鞭挞斩杀都不足以弥补的过错。,1
bie和我zhuang你huo的精彩过的幸福，也别祝我幸福，你有那资格吗,1
"你这个人怎么长得,这么萎缩",1
我操8你??妈的安庆,1
难道女权他妈不是女利，而是利男损女？？,1
补偿这个不一定 因为他们美国没这么好心 是因为黑人比亚洲人更早的有移民 所以有更多的时间定居 然后为自己的权益斗争 还有就是黑人敢反抗 亚洲人不敢,1
明明是一个侵权加博眼球的话题，愣是给搞成了一个女权话题。合着国内的强奸是中国男人的错，洋大人的强奸也是中国男人的错……真是服了这帮女权主义者了,1
广东IP,1
sb司机~不开空调还一大堆废话~不是来不及才不。。99坐你车~你大88爷的~,1
傻diao,1
每一天退化三差的恐龙，人泪历史上最强的废材,1
一个招聘一个shopping这俩都能混淆在一起男宝就是这么没文化,1
女人外表不好看是投胎品味差，或者身材管理品味差，或者打扮的品味差，或者都差呗！,1
卧槽，我刚从商丘回武汉，第一次见到在动车上打架的。。。。。都是河南人，好吊,1
虽然没接触过，但从网上各种信息来看，最该被歧视的就是黑人,1
哇偏好某族裔就是多录取某族裔的理由那我更喜欢男性我也可以多录取男性咯？ 每个学校都可以根据自己偏好来歧视人啊 ？,1
感慨自己为啥从小到大周围熟识的人里大多不同程度的心理扭曲或变态，再看看自己这个屌样，这他妈的真不能怪社会了。,1
这女人真作孽。,1
亻尔的嘴简直能给农?施肥,1
方言=不想让人听懂，大哥，我求你了，你别说你是河南的，我们偷井盖，但是我们脑子还行，你这很明显达不到平均水平啊！,1
请你不好用你的排泄器官对我说话，这是很部礼貌的，多谢,1
快别生孩子了，这种智商的家长生出来的孩子估计能气死幼儿园老师,1
给亻尔木全条链?亻尔就能安静的多亻尔这废物来辶关女马也不看看??的??爹挥汗如?的惨状还是得我?意念?巴掌扇进亻尔女马的狗头扭转乾坤,1
网易的研发还是算啦吧，和运营一样依托答辩，你要是吹吹美工我还能认同,1
扌品木亻尔女马又口丷土灬我幂不喜欢我幂的都一夕匕了,1
除了第一个我不同意，其余的我都同意。八分之一坦桑尼亚血统单纯的搞笑，并没有想歧视。看到东北卖衣服那段我真的很不舒服，谁告诉你东北就是那样了？？？导演脑子？？？,1
删删shan瞎jb删hao多精华都没了忍不住要骂人,1
长得一副肾虚的样子,1
他们是真的菜，也是真的摆烂,1
这就是当代的小仙女,1
我的主页怎么了，太奇怪了，请你说说田园女权的标准吧，你咬文嚼字有意思吗，本人没有性别偏见，你收好你的玻璃豆腐心吧,1
别这么说人家，人家也村头一朵花呢，但4是自从她是花之!后，牛粪都没,1
sb,1
新浪我操你吗全是营销号厦门·漳州港,1
尼这长相，男生看了蛋疼，女生见了乳酸,1
密密麻麻是它的自尊,1
难道女权他妈不是女利，而是利男损女？？,1
一波白袜体育生马上要来了,1
农批来了,1
退一步得寸进尺，进一步变本加厉，贱人亦是如此,1
我想说：歧视黑人人人有责，排斥黑人，人人有责。,1
我是河南人，但是我对周口驻马店的人真没好感，河南人的名声都是被他们败坏的,1
生活中有什么不愉快是骂一句时代峰峻我去亻尔女马的舒缓不了的呢，如果有，就骂两句。,1
最近猪?涨价国家投放存?进?市场，我握住你?亲的?感谢你为国捐躯，只是可惜你的检疫没有合格!!!，主要问题出在脑?。,1
"mmd,握从没见过长的这么有靠鼓价值的",1
扌品木亻尔女马一条乐滚，女儿也不给亻尔操古味我扌品木亻尔女马扌品木亻尔女马,1
我真的很想说三个字。扌品木。亻尔。女马。这个绝望的国度。,1
你需要回炉重造,1
亻尔需要回炉重造,1
这些都没事，原著或者原创的角色，没有违和感，最恶心的是蜘蛛侠里面，各种肤色均匀塞进去，mj居然是个黑人，弗拉什居然是个印度人，一点校园恶霸的感觉都没有，完全就是个熊孩子,1
终于从狗日鍀sb会逃回来了。。。人多也就算了吧，我排队，排队也就算了吧，他妈的排队的时候居然飘来一股鱼腥味。。真是谁去谁知道,1
我就是天津人，天津东站的那帮垃圾工作人员就是不作为！我们挤不上火车，他们就在那边看笑话，还说，使劲啊，不然上不去喽，还一边笑，最后二十多个人都没进去！,1
我一般都坐你吗腿上吃,1
你长的wai形不准，比例没打好,1
南非的黑人是主人，白人是奴隶,1
哈哈，微博女权说所有骂学姐的是国楠人渣，目的就是以后可以合法性骚扰女性。,1
他们怎么能管你叫猪呢？？zhe太不像话了！总不能人家zhang的像什么就叫人家什么吧！怎么能说你长得像猪呢？那是侮辱了猪。,1
da团的时候跑这么快赶zhe去参加ni妈葬礼？,1
把你的照pian贴墙上，白天避邪，晚上避孕,1
微博保护男宝,1
嗯，小聪明是你吗？,1
我要炸死亻尔这个亻囟儿夂辶畐__亻尔眼睛会笑弯成一条桥,1
亻尔脑??是有通古斯爆炸留下的坑？,1
黑人只屈服于暴力，所以他们害怕美国警察,1
我也不想打击你了。你去动物园看看有没有适宜的工作适合你，你这样上乱跑很容易被警察射沙的,1
这种吊辶畐咋还没灭绝呢？,1
希望有些人在shuo话之前xian撒泡尿看看自己是个什么几把玩意,1
我就是山西本地人[好奇]我知道能源市场开放是啥结果，我知道环境污染大头是私企而不是国企，所以我很恶心柴婊把这种错误经验要推往全国,1
男宝这么急着共情犯罪男啦,1
亻囟儿夂??快来亻尔女表?女马在爹胯下疯狂输出说要?亻尔最后??要跟亻尔爹我决战到天亮,1
北欧中欧南美黑人澳洲人，乃至美国各个州，说英语谁没口音。口音目前已经是是族裔的象征之一，看不起自己的口音是什么意思也就很明白了。 所以拿口音说事的都是蠢B，比如一个中国人去学什么伦敦腔，就好像一个黑人一嘴咖喱英语一样可笑。,1
一开始好笑，然后愤怒和害怕。这种机构还没被取缔还讲个jb依法治国，还讲个调人权厉害令人信服。有理有据,1
烂掉的脸，剩下舌头会动，安乐死可否？,1
法院尽然支持违法解除合约？企业想啥时候结束就啥时候结束？那要法律干嘛？,1
男宝,1
我寻思之前有个酒吧，说不让坦克进去，一群母人杀疯了，按照你的话说不得是人家自己的店，想让谁进就让谁进？,1
去亻尔女马爹的还独立生活能力弱，国内国外都可以自己搞定生活。明明是对婚姻的不信任爱情算个尸比,1
bie老wen别人为什么不愿意理你，不愿意跟你说话，正因太稀罕你而不愿理你现实吗？你信吗,1
我曹,1
像你这种的家伙，智能演电视剧里得一陀粪，比不上路边被狗洒过尿的糖,1
没毛病，他就是被很多女性上过的公交车,1
想咬你一口，可惜我是回民,1
女厕所就这样,1
你妈就是靠做公交车养的你,1
菠菜俱乐部是这样的,1
快看小仙女的回复。好急,1
唔係人，点解d人可以咁残忍嘅.快死啦.你脑糸咪有问题呀?fuckbi，，cht。?,1
不，不是，我没有 我歧视地域黑的人 我也歧视东北人,1
你mei看见那里不让宠物进来吗,1
希望你吃不上今年的年夜饭哦,1
懂得都懂，中国有劳动法吗，中国有监管吗？会不会是两个公司合伙坑他，a公司想辞退他，但要赔偿他，所以让b公司以高薪来挖他，裸辞之后，b公司在试用期辞退他高呀,1
看到一群二杯各种角度在跟你杠，替你觉得心累,1
这帮亻囟儿夂辶畐怎么没想到联署让美联储发钱呢素食餐厅是不是也该供应肉食者能够接受的菜品？谁他妈给你们惯的那么多臭毛病？亻尔要公厕提供刀叉难道也要照办！？吃饱了撑的没事干。汉堡没牛肉还算汉堡？//洛杉矶黄赌毒,1
之前玩刺激战场遇到几个东北人，真的无语，说他们素质低都抬举他们了,1
zi我的祖国不热爱，自我的祖先不祭拜，自我的宗教不信仰，我靠，ni日哈韩ha英哈美，你有资格么,1
各大企业主拿着一杯罗曼尼康帝：这沙皮说啥呢？,1
去他妈的沙比新娘。我也不明白她们瞎折腾啥。要我直接就跟新娘说这个弄不了。,1
ggs亻尔特么怎么不爆炸！我去亻尔女马的！看一次气一次！亻尔gs高层都一夕匕绝了吧！！！！！！！！！,1
说个果然是女生就是性别歧视了，你咋这么脆弱。扣帽子的本事快赶上当年的hwb了。这里是中国，别把政治正确那一套搬过来。真恶心,1
你4活着也忒有33勇气了把,1
又没说要判强奸，事实上你鸡奸女性也不会判强奸罪,1
警惕个个个个个个个个个个个个个个个个个个个个个个个个个个个个个例影响女性形象,1
亻尔长的好象车祸现场,1
还有心情管人家呢，自己有吃有喝吗,1
这位同学似乎在搞事情操他妈我看别的男人跳的也是你的舞啊你他妈在外边搞事情[摊手]糖果吐司看看你老公你去看其他男人的时候,1
最受不了某些女表没打疫苗就去某些明星微博下瞎咬人给亻尔道歉的机会了还他女马辶畐辶畐，真怀疑亻尔女马是不是把亻尔扔了把胎盘养大了不骂亻尔是不是觉的自己挺牛辶畐啊赶紧滚回东莞把脸上分辨率调低点再用妇炎洁好好洗洗脸吧一丨丨,1
掉到水里只有嘴浮起来的家伙呢,1
兼职遇到无赖，真特么的不要lian。,1
wang八犊子bu认账,1
“依法治国”,1
称它未畜生必较合适。既然他是个无赖，你我为啥成他为这个大叔？,1
在美国，黑人白人亚裔拉丁裔一起走在街上，突然远处有人喊了一声，废物懒鬼劣等种族，然后白人立刻跑过去安慰黑人：他骂你劣等人是她没素质，你千万别和他一般见识。,1
我想看着你说话，可你为什么把脸埋在你的屁0股里？...哦？对不起，我不道那是你的脸，那你的屁0股哪儿去了？,1
我之前一个对象家里洗衣液香香的，，，班主任每次说他喷香水。。。nt,1
wo操,1
快手营销部没有m,1
什么猩球大战,1
在中国搞政治正确是有毛病脑子不清醒，欧美是移民国家而且牌坊挂在那，不搞黑命贵政治正确会动摇国本，中国可没殖民过，不欠他们，,1
速来围观sb你这货叫是吧？我让你红，还什么报纸总编？洗洗睡吧，请你为你的城市做场盛事再来zhuangb，现在请你滚一边去，还有，既然你已经发了，就别删了，既然你这么有文化，就请表现点风骨啊，读书人。。。:哦~原来大家说的sb就是你~找到你那微博啦~！！,1
如果中国的地盘还担心被黑人威胁，那真是一个怂B,1
国家怎样就没拿亻尔的脸皮研究防弹,1
[好奇][好奇][好奇]怎么都是直男？这样的女的不配拥有存在感？,1
你的户?本就是?动物百科,1
你出?的时候是不是把脑?扔了，把太盼塞脑壳?养?了,1
沙杯吗，开女生专店对应的是开男生专店，开男生专店我也没意见,1
你这三等残废cao作笑死??了。你们家还按照品种ren爹？,1
光有颜值没有内涵的女人真的会让人很恶心，反胃那种,1
您这样要是叫好好说话的话，那么社会主义伟?复兴早就实现了，建议你滚回令堂?宫?去回炉再造智商，实在不?是家族智商不够的，等着你爹妈??胎的时候，买本《科学备孕》送你爹妈，再去养猪场排队交钱配种，给你弟弟加个智商buff，让你可以?你弟弟脐带?整整脑?？,1
下一个睡你,1
这都什么sha逼玩意儿,1
作为失败得典型，你真的是太成功了。,1
真是个csdx,1
沐够,1
低下头看看你裤裆里是啥，再和你哥哥说话,1
这广告不是更侮辱男人？男人的脸就是丑的，男人就是犯罪分子[惊喜]也就是男人不喜欢微博狗叫打拳,1
凭什么用泰勒斯威夫特的专用称号，你让我们公交霉那里放,1
亻尔这三等残废操作笑一夕匕老子了。你们宀豕还按照品种认爹？,1
所以说昆仑奴是黑人,1
"別你媽畫偽戀了古味我cnm！听见没，cnm<adataurl""http:操你妈",1
wb上的黑太沙比了。,1
废物来玩举报可以我坐在你妈坟头上等着。,1
四川人不爱说？反正对四川人骂人没什么好感,1
原来我不喜欢黑人是因为他们不符合我的审美，还有穷，让我从人性的角度内心里自发看低他们地位,1
女马的刚才组队御魂遇到一亻囟儿夂辶畐，带了俩n级式神，第一周目就他女马全死了，第二周目他的神乐也挂了，全程都他女马我打的，他特么养了犭句粮还拿了东西，。本来想骂他一句，奈何骂的词系统禁用。。。女马的，，,1
杀软，觉得女人是自己的财产是吧拿出来炫耀，,1
快说你是去内蒙古坐牢的,1
无非是狗咬狗，,1
女人就是犯贱,1
辈子都没干好事才会认识你，连丢燼太阳都嫌不够环保,1
消费和工作都分不清的键盘侠真的有够笑死，隔着屏幕都感觉到您的学历真的堪忧月薪有3k吗笑死,1
亻尔就像根苦瓜，穿得这么清凉，长得这么败火！,1
ABC最喜欢歧视中国人，ABC也是所有华语地区亚裔移民中素质最低的。总之遇到ABC欺负自己的时候，绝对不能不出声，更不能逆来顺受，一定要奋起反抗，狠狠回击。答主干得漂亮。,1
。手榴弹看到你会999自爆,1
请你不好用你的排泄器官对握说话，这是很不礼貌的，多谢,1
问题是黑人但凡脑子正常的，知道不能拿奴隶制为借口一直胡搞，要上进，,1
我家肯定是人王新泽西最早供暖的公寓，我要热死了一丨丨亻尔女马,1
:#江苏一酒吧禁止金针菇进入#这样是不是就合理多了,1
回头买两瓶妇炎洁刷刷您沉鱼落雁的容貌好吗,1
舞池！,1
对方说，巴黎圣母院缺个敲钟的，亻尔去吧，直觉得回答，怎样，亻尔从那了,1
什么初生东西，你好像还很骄傲一样啊,1
你的父母是做化学的把，一看尼长得就跟试验品似的,1
上海人是很排外的hhh因为以前太多低素质的外地人涌入上海务工,1
评论某ky是亻囟儿夂辶畐口马？爫冖友爬哪家爬哪家还跑cxr相关刷起亻尔逃起来？你家缺这点热度？药店碧莲好口马，之前爬莲花就给cxr糊屎现在还给cxr糊屎，恶心die。查看图片,1
有的mmd真的每天都药舔一遍不然就觉得少了点什么。,1
原来是上海人,1
问问你妈愿不愿意做,1
有没有可能叫性别歧视的还是你们小仙女,1
哈哈哈，你这种人真的搞笑，行吧，只要黑宝蓝怎么黑都是对的是吗？说假话也是对的？三观真的扭曲，在你眼里为了达到目的就不择手段吗？黑人都没有事实依据，我只是就事论事指出那波不是洛的问题，笑死了。最爱的小饱可把爷恶心坏了，你赢了。,1
ip7那么lowb还初来唬人？可能时想震你一下看你挺清真的[doge],1
你长的外形不11准比例没打好,1
哈苾,1
你脑子里是有通gu斯爆炸留下的坑？,1
这是皮蠹,1
所以，招聘需要谨慎，不然张某这样的员工，就不愿意被辞退，还打官司，浪费公司许多时间和资源,1
兄弟，我国没有种族之分，只有56个民族。没有种族，歧视黑人在我国不犯法，正大光明歧视，别被西方圣母婊逻辑套进去。,1
（我关于莆田的什么言论？我歧视过这个群体？表达过？ 你发的又是什么？）福建败类哦！！脸伸过来！！啪啪啪~~跟你讲才是浪费生命，就此打住。,1
坐个火车都能遇到亻囟儿夂辶畐，逼逼个没完，没完没有了的说，有能耐去政府说啊！！！！！！！,1
谁说猪的脑子最9蠢？我说猪的脑子最聪明，吃包了就睡，什么也不用养得肥肥胖胖的，只能说猪的脑子保养的好，你的脑子也是保养的最好的。—人不带脏字的,1
如果把亻尔这个进化不完全的外星人辶关去研究所，估计还能赚几个钱，不然真是一文不值,1
大概天生有人爫冖友吃屎,1
扌品木亻尔女马我想要你们去一夕匕离我远一些远的十万八千里,1
真他妈通宵开车了cnmb,1
不管做了什么 北京的jc一般上来就是先这么威胁当事人，让你自动乖乖地接受调解!,1
回家去洗个澡，好好睡一觉，把自我好好整理整理，别搞得一适龄少女存甩货似的。,1
城外三十里火光冲天烧的就是你妈飘零的骨灰。,1
真是小气鬼——看前面还以为要用大闸蟹（葱油）来拌面，看完才知道主料是不值钱的酱油，葱油只是个点缀的噱头[捂脸] 上海人真是小气鬼[捂嘴],1
这样的生活方式不被人恶心才怪 想一下广州的黑人 就知道了 窝在华人圈的人就应该赶到自己国家 在任何国家就把自己当成一个国家的人 不然永远活不好,1
蛤蟆,1
以后做事在乎自己心情多点别人的心情关你几把事别人做事都没有考虑你你热心个鸡毛,1
还有，不懂法的叫法盲，不是文盲，文盲是看不懂字谢谢,1
说到底为什么你国99%流行文化产品都shi大粪作大垃圾还有人消费啊……一旦屎也卖得出去以后市场上就只有屎了啊[生病],1
好了，知道这层楼变相承认公司招人存在优先录用男的了,1
男人要是直接盖帽子嫖，那女人可以直接说滥交吗,1
人和人的区别真比人和猪的区别都大话说有些人大脑皮层是没褶么,1
要胆大心细不要脸，女人多爱渣男不是没道理的,1
弱肉强食！一般黑人还在为某警察射死无辜黑色游行示威，讨说法。这边又号召去抢劫华人。真他妈活该被白人叉叉,1
大学里的黑人留学生哪来的回哪去，艾滋病不说清零至少要少90%！,1
他们拉裤兜子，然后拍照,1
他们可能没有爷爷,1
丫鬟别给你家腾讯洗了,1
你是tx家的吗？你在dog叫什么,1
大鸟？被男人侮辱了？,1
现在流行欺诈营销？账单打出来又贵了10倍？我日你吗！嘉兴·江南大厦,1
之前和舍友开玩笑，她还不了嘴就说了一句：你不知道每个新疆人都有三次杀人机会么？！！！吓姐一跳，震惊脸赶紧问度娘，还好还好活到了今天～,1
中央也不是什么好dx吧,1
ni妈的房东，我开个电动车进门你就大骂我一天说什么门被我那辆轻轻的电动车压坏了你怎么不说是你那辆重的跟牛似的豪迈压的呀明显鸡蛋里面调骨头[lt黑线]济南·银座数码广场,1
100个河南人能有一个偷井盖吗？还不是被黑了这么久，这些小留学生以后是香蕉人的比例肯定不低吧，怎么就能免喷呢,1
言论自由能当饭吃吗？看看现在台湾不管什么，比中国落后多少？？中国这么大，搞民主，多党制，想想会乱成什么样，官员可以不用做事了，会吹会吵就行了！,1
如果你遇到的是猪，你不用he它谈思想，因为它满脑子想的是饲料！,1
××你从小缺钙，长大缺爱，姥姥不疼，舅舅不爱。左脸欠抽，右脸欠驴见驴踢，猪见猪踩,1
看来你卖过挺多次,1
SB学校,1
老板si父母的时候，看他休几天,1
想起一个电影里的一句话，一个母亲的复仇:畜生才会强奸，男人不会。人比动物可有社会性和自制力，不然有什么区别呢？[发呆][发呆][发呆],1
亻尔就不该衤皮放出来,1
咋说不得？是缝亻尔嘴了剁亻尔手了断亻尔网了还是把亻尔送监了？问题是亻尔说得别人，难道别人说不得亻尔？亻尔说别人天经地义，别人说亻尔说不得？//明明特穆尔wei：讲真，为什么个别医护人员态度不好就说不得？一说就上升到医患矛盾的高度？也就是医院这个行业，别的行业亻尔对客户态度不好试试？,1
这个奴才当的很标准,1
终于从狗555日11的sb会逃回来了。。。人多也就算了吧，我排队，排队也就算了吧，他妈的排队的时候居然飘来一股鱼腥味。。真是谁去谁知道,1
亻尔不让有些人亻故犭句，那他们又能亻故什么？天生就是犭句的，是无论如何也做不了虎的！,1
这不是上升到国家层面，而是感受一致罢了，暴雪整个声明里充满了白皮猪的傲慢，顺便说一句，我自尊自爱不敏感,1
死鸭子嘴硬,1
女拳会大获全胜，舔狗太多了,1
你？在你家厕所没吃饱吗,1
其实压根没有什么腔，就是一群人看不惯另一群人，自己觉得自己被鄙视了，跟央视拿广东人的普通话说事一样的，也跟国人拿印度人的英语口音说事一样（他们的用词其实很native）。,1
你是你妈被潜怀的吧，可能你老婆怀孕也是被潜的,1
整天穿这个低胸穿那个豹纹，看你这身打扮整的跟二战前淘汰下藾的慰似的,1
这个女的一定很极品，不然为啥都要强奸她,1
人和人的区别真比人和猪的区别都大话说you些人大脑皮层shi没褶么,1
抢了buff转身就辶关亻尔雷锋转世？,1
吃这么多经济是用来买纸钱祭奠亻尔暴毙的女良？,1
你快去转发ji条锦li，保佑妈今晚不会死。,1
你来，我找10个人跟他们说谁把你逼走了给五千，你看你撑不撑得过三天？,1
职场歧视女性不是你们女性前辈弄出来的幺蛾子吗,1
还是那句话造谣死quan家,1
造！！！谣?时爽全家?葬场再不滚出来道歉今晚你妈灵堂开party,1
你，，话那么多怎么不坐你妈坟头上跟她慢慢说。,1
你0这智商也能当上副局长[怒骂],1
请你卷成一团圆润的离开,1
拿你党?的时候，你尽量装得像点好吗,1
这么人丨时代，这么人丨世界，不得人丨抑郁症什么的，亻尔都不好意思见朋,1
增加我国畜牲率,1
还会给人精神搞崩溃了这女的明显是看男的很有钱想傍大款,1
开个宝马就又扯到什么小仙女，你怕不是没见过女士开豪车吧,1
既然你想演给我看，那就给你足够的时刻表演,1
你不是青春期靠后，就是更年期提前了,1
抢了buff转身就送你雷锋转世？,1
如果你的丑陋能够发电的话全世界的核电厂都能够777停摆,1
男的真是驴脸大鼻孔，不好看啊,1
你别生孩子了，让孩子受你这罪干啥,1
都是在说些屁话 凭什么江西要等你们先富带动后富？凭什么就给你们做城市后花园 当粮仓？宣传江西 就能听见新闻联播呢套口号 绿水青山就是金山银山 恶不恶心 江西不欠共和国的 反之上面自解放以来给了江西多少？,1
种族歧视是不对的。但是我就看不惯黑人，怎么了。。。,1
喃宝别扯经济利益哈又不是你出钱要强的中国喃宝先投个几百万我看看亏不亏,1
哪都有骗子，但是东北的骗子格外招人恨，你比他弱，他就武力威胁你，你比他强，他就跟你耍无赖，真是不要脸到极点了，我自己也是东北人，但对这帮人渣也是恨的牙根痒痒，跟他们起冲突不是一次两次了，他们可不因为是老乡就放你一马。,1
各地都冒出了牛马蛇神,1
沙比！这他妈又是专家放屁了，你与美国的物价比，为何不与美国的工资比，不与美国的国民收入比？人家是拿偶们的有钱人跟美国的穷人比的~“中国不存在通胀，涨四十年也赶不上美国。”——果然够宏观！问题是宏观可以拿来当饭吃吗？套用刘院长的算法，贱为一介草民，工资400年也赶不上美国，没有灰色收入，物价涨了还不准说通胀，可让一介草民怎么活？,1
狗比丝马万一二,1
亻尔活着浪费空气，一夕匕了浪费土地，半死不活浪费人民币,1
东北狗就是没素质，我也被杀过,1
请叫我马列.毛.卫国.月经.红卫....,1
为什么校园暴力的发起人多是女性？真的真可怕，欺软怕硬、虚荣、缺乏正义感,1
"尼玛的扫货,锤子长在脑壳上,我都奇怪世,,,博会怎么没喊你去展览!",1
我也不想以貌取人，我也有发奋看见亻尔的灵魂呀，结果亻尔的灵魂也没有的外表美啊,1
hey，请问一下，亻尔的棺材是翻盖的还是滑盖的,1
看得出来你身经百战，身体漏风了没。,1
这算低吗，我们学校更低，台湾人挂了非常多的科，然后不用补考不用重修拿到毕业证，只要他参加的活动统统都赢，还发表校报，明明是全班的努力写成在他的带领下 ，恶心死了,1
谁对谁错很重要？女的已经凉了，男的坐牢。最后说一句俩人都是hape，撞死人活该坐牢，不走斑马线也活该出事。这俩人下辈子就老实了。,1
祝你父母妻女都是潜规则的,1
你男朋友关注pua你?朋友关注咪蒙你爸关注罗辑思维你妈关注果?狸你关注低于?bot你们都是有光明未来的?家??上?,1
十分讨厌黑人。,1
目测你永远成不了全真七子！还是去444炼丹吧长得丑不是你的错，老出来吓人就是你的不对了,1
操尼!!!玛,1
你的长相突破了人类的想象,1
这种傻X还是不少的。曾经请一个四川的朋友吃昆明的小吃，吃的时候就各种打击云南人做的东西太难吃了，比四川的差远了 还不如她自己做的，哥吃了一半实在受不了了，站起来就要走，她才起来拉我道歉。美其名曰直爽，我看来就是情商低，没素质,1
呵呵，都是些抑郁症患者，何必在乎？给点同情,1
在河南的熊猫都是河南人用井盖换的。,1
抢了buff转身就送你**雷锋转世？,1
戳啦，是公共厕所,1
最搞笑的是这视频就是东北人自己发出来的，自己发自己偷东西的视频算自首不,1
我就说嘛我亻故什么永远都是给自己找罪受叼亻尔女马我真的火爆了呵呵一夕匕一张逼脸,1
她为什么不谈黑人为什么去抢劫杀人呢，人种问题吗？,1
听说你傍大款了，认二郎神当主人了,1
这种智商先天性缺陷的人居然还会上微博。,1
你不是失了智？ 河南人偷井盖你遇见过？,1
四个都一夕匕了就成了教训还是太小,1
亻尔?时候衤皮猪亲过吧,1
要是被摸的是男性就会说女性被占便宜了,1
你个大sha逼,1
#江苏一酒吧禁超130斤女生进#人家开的酒吧，爱让谁进就让谁进希望超重的女宝管好自己,1
我也不想打击你了。你去动物园看看有没有合适的工作适合你，你这样在街乱跑很容易被警察射杀的。,1
这tmd是人干的事儿口马？,1
嗯本地人同意，，，绝对分阶层。。。 所以每次有人黑上海人素质低什么的。。。 Emmmm 什么阶级什么素质啦,1
暴雪依托答辩,1
茶壶真搞笑,1
牛顿用苹果发现了万有引力你就是被苹果砸得死无全尸也77还是什么都发现不了,1
男的主要是卖腐啊,1
上帝8失11手摔下来的旧洗衣机，能思考的无脑袋生物,1
