Sentence,Label
Itsveryniceformetotalktoyou.Thankyouverymuch.Wishwellbegoodfriendsforever!wowsogreat&happyfirsttimeispeaktoajapaneseihopethatweareallfriendswishyouallgood,0
你7妈biss,1
要是女儿不听话咋办？打屁屁！！！,0
家里就你一个了还在作死你爸妈在下面怎么想,1
偶爱土豆,0
op撕钱夹,1
又拆穿我！！她换算不来的，数学是体育老师教的那聪姐赶紧整理整理下8寸或6寸的方子哦必须能啊，发出来就是要大家共享的嘛。哈哈，不过我这个是十寸的，，要是8寸或者6寸可能边上写不了字,0
又是旅行技巧哦~非常非常非常实用！英文不好的同学们，注意啦~,0
别说非洲黑人了，你换个国内长得黑的普通人，不一样觉得恶心并反对么？本身就是审美问题，其实和国籍种族关系真不太大，,1
那女的怎么那么闲,1
我把你妈挂再迎客松上喜迎八方来客,1
居然还有这种傻?,1
一起来为了宝家的大闸蟹，我你们了。呵呵，这个嗲，王宝和的大闸蟹一定得支持。,0
你绿了,1
欢迎入住小石桥店旅途愉快哦,0
杆法、观念和线路跟9球的区别很大，要把准度融入到实战当中还是需要一段时间的适应。加油,0
漂亮,0
辣鸡tx！！,1
我的妈现在的粉丝管的真你妈宽纹身就!!!不是好人了nmsl,1
搞大了,0
亻尔他口马当了婊子还要立牌坊，还问为啥删亻尔留言，是不是因为亻尔有女朋友了，他特么都有女朋友了亻尔还几把留言亻尔贝戋不贝戋？不要人丨脸了艸早，恶心,1
我喜欢低头的那张，显得偶文静！,0
可以打折，呵呵~~一花一叶咖餐厅店会员享受7折优惠、开卡即送价值41元下午茶套餐券（卡布奇诺一杯、提拉米苏甜点一份）。数量有限，先到先得！非会员85折快来抢吧~首次消费可以免单吗？,0
先生过奖，五月愧然读五月V诗作有感。并借此做为给好友五月的礼赞！,0
论坛研讨了目前餐饮企业最为关注的具体问题，很有实际指导作用。这种论坛最大的作用在于指导企业在大投入前认真考量。,0
谢谢，这张拍得太诱人啦！维多利亚咖啡厅自助今日又开团了，欢迎大家十一期间带着家人，朋友来享受超值的美味自助大餐。,0
我竟然都吃过只吃过10种。,0
黑人不允许别人歧视自己，但是自己可以歧视黄种人,1
你?shi候bei猪亲过吧,1
一会儿看~老婆、、看丧尸片,0
千万不要爱上我哦。,0
#时尚党#看到了吗？的确是在我们酒店大堂边上的艺术画廊里用餐哦！虽然旁边过客匆匆，但是欣赏艺术以及美食的心情丝毫未受打扰。大伙儿都聊的很欢呢,0
感谢亲的参与！小宝宝很抢镜哟,0
有些所谓的爱国购就他妈的会往往叫。,1
沙碧,1
41下好吧！这都数不清楚。真的在40下断了。。。,0
仔细看看我这个巴掌还真适合亻尔这张脸,1
转,0
帅哥和靓女!MICE团队拍摄风格像美剧的海报,0
谢谢惦记也想你啦,0
羡慕嫉妒恨！来厦门旅游，在海边，漫步，戏浪，你也许会有如此幸运，旅游不花钱，还要给你钱，那条捡到的2万块的鱼，你值得来,0
开始了。,0
你不在推理世界供职啊。。。。就在底楼怎么破妹纸的生活怎么能离得开这三样东西呢，打底裤，超短裙和――镜子……抬头一看，发现是自己在照镜子,0
哈哈，说得好！我见过最夸张的是在UME晚上十点看「敢死队2」，旁边一对男女带了一瓶香槟和两个高脚杯喝了一个多小时。电影完了酒也没了，还频频cheers！,0
#高级定制#vca定制系列蝴蝶项链...喜欢的美妞看过来哦...,0
小子，今儿是怎样了？出门儿吃错药了？还是忘吃药了,1
Mark老板您就给我个回报国家的机会吧,0
#泉州旅游攻略#网友分享的2-4天泉州自助游攻略，很赞的哦！端午小长假，暴走泉州，感受最泉州，最闽南~亲们，吃货们，赶紧收藏起来哈！另外，给吃货们插播一消息，6月15日至19日在锦绣庄民间艺术园还有台湾特色庙会哦！,0
我也努力哈！我努力！阿妈我爱你,0
眼睛好漂亮！有没有哪个好心人可以给宝贝一个温暖的家啊？百度猫：这只是公猫。。。度娘魅力很大嗯。。,0
哈哈,0
#西祠婚博会#下午的婚博会现场依然火爆，看来小雨依然浇不灭大家的热情哦～,0
，你不在京的日子，我戒赌了！,0
沉积千年的腐植质，科学家也不敢777研究的原始物种,1
好活动啊激励我下厨，转起,0
亻尔爸是部队的吧，研究病毒没研究明白，把亻尔研究出来了,1
喷zi司马wan意儿,1
长得真有创意，活得真有勇气,1
op收点味,1
谁说猪的脑子最蠢我说猪的脑子最聪明，吃包了就睡，什么也不用想，肥肥胖胖的，只能说猪的脑子保养的好，你的脑子也是保养的最好的,1
羽泉还有Z计划呢这个可以看！本周五19：35?天天向上?让我们一起畅谈人生B计划,0
。。。我们酒店年三十儿当晚打算办了家庭麻将盛会，连吃带玩，在比较这些国际品牌五星级酒里也算是头一遭吧,0
“哟你那么苗条真不像山东人~”,1
田园风味的苹果菜肴即将登场，下周日与你不见不散。,0
原来如此，一次美丽的误会！,0
心存美好，期待,0
这个是客房里面的iHome啦~人家都说我们是苹果控酒店耶，因为我们酒店连接机都用ipad哦,0
我很认同+1，想到那个北京跟醉汉吵架孩子被摔死的妈妈！不知道是同类事儿逼还是只欺负弱者。退一万步说，就算孕妇控制不住情绪，他老公竟然在她演练的时候默认！而且不要说我恶毒，这样素质的夫妻生下来的孩子教育出来还是个low货！,1
大家都有看看有没有你吧~,0
#高级定制#Tiffany定制系列...太阳花大号全钻钥匙...美不美闪不闪你说了算...现在全面接受预定啦...,0
周日晚餐,0
介个数字8错，勋章控不得瑟得瑟是不行滴,0
果然是男的这暴力因子杠杠的唐山遗风啊,1
我谁也没骂，我只是说有人一夕匕了啊，亻尔非要对号入座，哈哈哈哈，那亻尔也别回我了，不过我说不出来诅咒亻尔全家的话。祝亻尔全家身体健康，完事如意，国庆快乐我没有骂任何一方吧？那就不客气了，以你们这些毒唯整天毒言恶语，总会有报应的，回复一句亻尔全家死光。,1
吃完才有力气减肥啊。这么个吃法，秀姐，俺滴体重啊,0
Okthx！下月初到?再咨询你具体情况！,0
sha笔给我滚!,1
讲个不是笑话：你的脑子,1
核实你妈啊，你们犯的错误为啥要让学生承担，一群沙比,1
朋友你长的太干扰信号了,1
六岁的周世鸿小朋友演奏《雪山春晓》。年龄虽小，却有板有眼。筝声就如她一样稚嫩而可爱。喜欢~,0
看来吃高兴了，这笑的穿浴服也那么帅,0
回来咱就整！呵馍馍！,0
一口羊杂汤一点没糟践，全喷PAD上了！SHIT！鬼啊,0
"好事情,恭喜恭喜",0
大发！大发！CNBULELA赞！,0
感谢肯定祝您探索愉快要你的肯定真心不易！赞它一个...,0
还不出来，亻尔他女马是不是一夕匕了？一夕匕了早说我好扔啊！！福州·大学城,1
和女权没关系。我们歧视黑人，白人歧视我们，都是一样的道理，异族之间就是有歧视，河南考生和北京考生的清华分数线都不一样，同一个种族之间都有歧视，你还指望之间没有歧视？不知道谁幼稚谁矫情。,1
擦！去这还得化装！要不咋照相！哈哈鸭梨！年轻人泡妞首选知道了，走起来姐！！,0
总比喃人被汗臭腌入味好吧,1
评论加转发，实用的攻略，诱人的美景，看起来,0
我看这位客官天庭饱满，地格方圆，眉清目秀，鼻如悬胆……就是他，吃饭不给钱，给我打！,0
萌新我就问问不好意思，我可去ni妈的吧。,1
警告你们这群亻囟儿夂辶畐，coco也出来秀。辣鸡。无锡,1
现在发现也不晚啊有请新闻当事人,0
麻辣个鸡的真的冷死了他妈的暖气管不知道哪辈子能安上，物业真ta妈是坨[大便]！就没有一年能准时来个气！别人家都温温暖暖过节我们每年都他妈多冻半个月一个月的！十几年如一日！妈的傻逼！人家大热给换的时候不换，偏要自己收钱换，收了3年都没动静，可算给换了，偏要到来暖气的时候开始动工，麻辣个鸡...全文,1
公园惊现“浪花姐姐”！妩媚……决定许配给王勇了！啊哈哈~,0
你麻痹的还删我评论！看董先生骂的心里舒畅不少，狗日鍀，回去跪舔你妈去，你麻痹好吃！人家就一卖葱油饼的糟老头，店开在哪，怎么做，一天卖100还是卖200，用明火还是用电反正就一句话：感埿屁事！还有上海的政府机关要说办证，先把街面上的小摊都办上证，没证怎么保证广大人民群众的食品卫生安全！,1
还需要社会主义贤内助总结精准,0
腾讯孝子,1
名不虚传，国片的又一经典,0
咱玩户外的人也可以很文艺，谢了,0
我电脑里有亻尔母亲多张照,1
在大???跟相?了,0
并不，老北京歧视外地人很严重，新北京人大多是高学历落户北京，大多都挺好的。这是我身边的情况。仅代表我个人观点。我是外地人,1
都挺好！看看，有你喜欢的搭配吗？,0
我操亻尔她女马的tfboys组合还给营销号的洗白微博买了头条亻尔他女马还要不要亻尔的辶畐脸了？？？,1
你们居然说美guo选出来的总统独裁？ni们傻了吗？,1
一个大男人老是提自己波波如何波波如何，他自己不觉得恶心?,1
右边神回复啊~网民眼太毒，建议有些领导干部裸体出镜。,0
根本停不下来,0
为主人服役乃是奴隶的义务，若奴隶胆敢向主人提要求，无论是否合理，那都是鞭挞斩杀都不足以弥补的过错。,1
怎么样,0
bie和我zhuang你huo的精彩过的幸福，也别祝我幸福，你有那资格吗,1
Lets热烈关注！猛烈转发！,0
"你这个人怎么长得,这么萎缩",1
我操8你??妈的安庆,1
难道女权他妈不是女利，而是利男损女？？,1
绝了，着法子好呀每次吃饭都要这样玩，我们下次玩升级版。,0
平底锅小蛋糕，学起来！,0
补偿这个不一定 因为他们美国没这么好心 是因为黑人比亚洲人更早的有移民 所以有更多的时间定居 然后为自己的权益斗争 还有就是黑人敢反抗 亚洲人不敢,1
"今天是深圳站签售,预祝深圳站圆满成功!这里有北京站的视频已经出来了,从前面排队开始到后面签售部分基本上是全程记录(中间签字部分不是全程),感谢007为我们留下了这么珍贵的影像记录,配上小太爷那首<稳稳的幸福>的歌声,突然感觉好涌动,爱你们!",0
明明是一个侵权加博眼球的话题，愣是给搞成了一个女权话题。合着国内的强奸是中国男人的错，洋大人的强奸也是中国男人的错……真是服了这帮女权主义者了,1
用的上！,0
《Gravity》我是特意挑了IMAX3D第二排正中看的……幸福的眩晕感~,0
带着家人来吃饭，上菜中，闺女最喜欢土豆丝的造型我也喜欢,0
怪咖也有中国梦。,0
空调吹出来的光芒四射。。。,0
广东IP,1
智慧婚姻是靠经营的，即便遇到对方很坏，也只当经营黑社会。只考虑自己感受的女人，我躲之不及！都有年轻的时候。你说的大多女人，是自私至极的！,0
爱知乎的孩子哈~~~,0
sb司机~不开空调还一大堆废话~不是来不及才不。。99坐你车~你大88爷的~,1
看来亲挺开心的哦，好好享受！,0
哈哈哈,0
"做坏事只需一念之差，做好事需要自我修炼做好事也需要耐心哈安闲啊，俺们要与时俱进啊貌似有点难,但还是投成功了",0
傻diao,1
画个圈圈诅咒你！我顿时感脚很幸福,0
每一天退化三差的恐龙，人泪历史上最强的废材,1
一个招聘一个shopping这俩都能混淆在一起男宝就是这么没文化,1
女人外表不好看是投胎品味差，或者身材管理品味差，或者打扮的品味差，或者都差呗！,1
卧槽，我刚从商丘回武汉，第一次见到在动车上打架的。。。。。都是河南人，好吊,1
待续,0
再嘿嘿！计划去日本~工作定了就去！近期去看您好！邀几个朋友一起去。,0
Futurerockstars!,0
周未节目：听相声咯#嘻哈包袱铺#,0
这么快？菌汤和环境都还不错。要是麻将桌再多点就好了。,0
虽然没接触过，但从网上各种信息来看，最该被歧视的就是黑人,1
买黄牛票还不如投篮啊！猛戳http://,0
人人都会肾虚，肾虚不可避免。肾虚不是什么难为情的事情，因为人人都会发生。关键是要懂一些应对的方法。我肾好像有那么一点点虚女人的生命节律是七，男人的生命节律是八，这些节律的变化与肾的盛衰变化有极大关系。希望肖老师再给科普一下～,0
#国旅便利贴#【新疆旅游购物小贴士】买新疆的特色产品，不得不去“国际大巴扎”和“二道沟”市场。这里有很多各族小老板，卖各种商品。要去新疆旅游的朋友们必看哦~~,0
跟著佳佳?一?真可?大家跟著做做看喔!#超级减肥王#哈哈，我们的大号女神即将变成励志女神！60天甩掉60斤！！,0
哇偏好某族裔就是多录取某族裔的理由那我更喜欢男性我也可以多录取男性咯？ 每个学校都可以根据自己偏好来歧视人啊 ？,1
恭喜啦恭喜小伙伴，感谢一路有您恭喜获得iphone5s一部请私信您的邮寄地址及联系方式，我们将尽快为您寄出奖品哦感恩2013，一起#浙江卫视新年倒计时#,0
感慨自己为啥从小到大周围熟识的人里大多不同程度的心理扭曲或变态，再看看自己这个屌样，这他妈的真不能怪社会了。,1
一起出发?#爱上海南的N个理由#2013海南国际旅游岛大学生休闲旅游季之首站活动在琼海潭门隆重启动，来自全省爱好骑行的大学生聚集在潭门渔港，通过骑行的方式致青春。,0
谢谢亲，我下载了,0
谢谢光顾,0
开眼啦！,0
??支持看到SWEETSPOT这么受欢迎好开心,0
这女人真作孽。,1
亻尔的嘴简直能给农?施肥,1
准备开吃喽,0
你要不要这么看着人家，,0
方言=不想让人听懂，大哥，我求你了，你别说你是河南的，我们偷井盖，但是我们脑子还行，你这很明显达不到平均水平啊！,1
文蛤清汤。我最喜欢的，每天晚饭都会喝一碗。相比味噌汤的香浓更为清爽鲜甜好味道！请关注我！???????营业时间17：00至２：00,0
请你不好用你的排泄器官对我说话，这是很部礼貌的，多谢,1
这是呀，您说的很对哟，精巧别致的设计理念，又不乏专属性和私密性，是家庭出游，情侣蜜月，朋友度假的首选,0
快别生孩子了，这种智商的家长生出来的孩子估计能气死幼儿园老师,1
给亻尔木全条链?亻尔就能安静的多亻尔这废物来辶关女马也不看看??的??爹挥汗如?的惨状还是得我?意念?巴掌扇进亻尔女马的狗头扭转乾坤,1
网易的研发还是算啦吧，和运营一样依托答辩，你要是吹吹美工我还能认同,1
扌品木亻尔女马又口丷土灬我幂不喜欢我幂的都一夕匕了,1
除了第一个我不同意，其余的我都同意。八分之一坦桑尼亚血统单纯的搞笑，并没有想歧视。看到东北卖衣服那段我真的很不舒服，谁告诉你东北就是那样了？？？导演脑子？？？,1
很赞,0
删删shan瞎jb删hao多精华都没了忍不住要骂人,1
长得一副肾虚的样子,1
辉哥,0
美食美景加美女多么不舍离去啊。,0
马上就要登机了，byebyeShanghai，helloBeijing！在上海这几天受益匪浅，无论是参加论坛收获到同行分享的经验，还是下榻酒店的点滴细节，很多值得学习。有时候做酒店久了，偶尔要以旅行者的身份和角度观察、感受酒店的服务，这样才能更清晰、客观、有效的制定出让客人满意的服务，感谢上海,0
“我们要飞到那遥远地方看一看/这世界并非那么凄凉/我们要飞到那遥远地方望一望/这世界还是一片的光亮”――台湾民谣歌手李寿全的歌。真的是好疗伤系的温暖歌曲。多谢的荐歌哦～,0
的牛奶店，非常非常不错，非常非常适合这个热热的夏日吃，非常非常小清新，非常非常适应闺蜜到聚会。吃她家甜品有种#梦想照进现实#的憧憬，是谁说女子不如男欣喜，是双皮奶改天带你去尝尝~,0
他们是真的菜，也是真的摆烂,1
责任各位早安扛得起责任、同得了甘苦、守得住寂寞的，才是一辈子的恋人。,0
这就是当代的小仙女,1
我的主页怎么了，太奇怪了，请你说说田园女权的标准吧，你咬文嚼字有意思吗，本人没有性别偏见，你收好你的玻璃豆腐心吧,1
别这么说人家，人家也村头一朵花呢，但4是自从她是花之!后，牛粪都没,1
趁知道的不多，赶紧走一趟赞同！,0
欢迎欢迎！我要在河南先报个名,0
#行摄宁波#【宁波，一句话，一辈子】穿越一座城市，去寻找他的故事。走遍天下，不如宁波江厦，宁波人，你说呢？（via看宁波）,0
那是技术成面的问题，这种低级错误不该犯啊如果好吃影响感情怎么办?二选一是不给自己留余地的决绝，这事不能做。如果2选1呐？我的座右铭是：唯有美食与爱，不能辜负。,0
梵，赶紧的哈哈哈，要不要来一发,0
感谢，终于吃过了传说中的DQ,0
#台湾民宿采风行#别了，台湾，别了，同胞们，还会再见的！希望下次可以不办通行证就可以去~我在:,0
说的是前面这几个美女吧看不出哪里美了,0
sb,1
。。。,0
美好滴周末,0
新浪我操你吗全是营销号厦门·漳州港,1
尼这长相，男生看了蛋疼，女生见了乳酸,1
#Day25#知道啥是享受美食到无比专注的忘我境地？知道啥是在美食面前不顾形象的大快朵颐？知道啥是上一秒还在使出吃奶的劲，下一秒就呼呼睡着？请看每次吃饱喝足后的小宝石。。。Letmeshowyou!,0
密密麻麻是它的自尊,1
"虽然做的很矬,但是还是需要大家帮我投票哇面包机版直接法北海道吐司就是这个啦谢谢大家",0
虽然挺酸的吧，但却是今天看到的最美好的微博。,0
华丽丽闪瞎眼啊！,0
难道女权他妈不是女利，而是利男损女？？,1
祝贺!哇！！！掌声鼓励！登顶了！,0
一波白袜体育生马上要来了,1
农批来了,1
明天开始，别人问我年龄，我就羞答答的说“本姑娘年方二八”我也没撒谎啊~我在这里:,0
退一步得寸进尺，进一步变本加厉，贱人亦是如此,1
婺源人民欢迎您热烈欢迎叶导一行来婺源观光考察！画入心境！早上好！春天的婺源，美得令人陶醉，美得令人窒息！好景致就该大家来分享！,0
这个也不一定如果能倒回去就挺好了你直接就是最前面那个。。这个嘛。。。,0
我想说：歧视黑人人人有责，排斥黑人，人人有责。,1
寓教于乐的教学，让大家轻松学习，快速掌握！,0
我是河南人，但是我对周口驻马店的人真没好感，河南人的名声都是被他们败坏的,1
#R美食控#摄影大赛评委会成员介绍：#R美食控#摄影大赛评委会专业评委，国内知名美食摄影师，长期为《东方美食》、《Timeout》、《橄榄餐厅评论》、《烹饪艺术家》、《中国烹饪》、《美食与美酒》、《天下美食》、《时尚旅游》、《玩家惠》、《周末画报》等杂志拍摄美食大片,0
青岛中心假日酒店员工产品知识竞赛胜利闭幕。最终餐饮服务队力压群雄，胜利夺冠！,0
Hi大西洋号欢迎您！许下小小心愿，赢取大大礼包！究竟歌诗达漂流瓶里藏了什么样的惊喜好礼？海上威尼斯等待你的开启！赶快点击http://参与互动咯~！,0
生活中有什么不愉快是骂一句时代峰峻我去亻尔女马的舒缓不了的呢，如果有，就骂两句。,1
最近猪?涨价国家投放存?进?市场，我握住你?亲的?感谢你为国捐躯，只是可惜你的检疫没有合格!!!，主要问题出在脑?。,1
同城君打错字了，上面一条请忽略体育，改成体验。,0
"mmd,握从没见过长的这么有靠鼓价值的",1
扌品木亻尔女马一条乐滚，女儿也不给亻尔操古味我扌品木亻尔女马扌品木亻尔女马,1
转发,0
坐等试用美白的可耐的小白,0
哇塞，可爱哦！,0
我真的很想说三个字。扌品木。亻尔。女马。这个绝望的国度。,1
卢米埃北京芳草地影城一周岁生日，我们邀请卢米们一起来吃蛋糕喽~生日蛋糕由21cake精心提供，时间：20日-23日下午1200。快来品尝甜蜜时刻吧~,0
你需要回炉重造,1
亻尔需要回炉重造,1
要去逛逛了！特别棒！二期一层中庭。,0
好姑娘系列，策划了两本，好姑娘篇，渣男篇，2014，最清新的重口味姑娘写就，“周一见”不了，三月后吧,0
这些都没事，原著或者原创的角色，没有违和感，最恶心的是蜘蛛侠里面，各种肤色均匀塞进去，mj居然是个黑人，弗拉什居然是个印度人，一点校园恶霸的感觉都没有，完全就是个熊孩子,1
抽空休息一下吧，新春快乐！期待期待,0
戳中笑点了,0
今天参观了＂图书馆＂，设计的太好了，赖着不想走喝了东方美人茶，觉得好嗨心。喜欢这种拜访，聊聊天，喝喝茶，喜欢大朋友超级正能量的发送者，主要是又相信爱情了，相濡以沫，一起牵手到永远，这些都是真实的，爱你们呦！,0
喔哦终于下雨?了?,0
妈呀！这个评价我喜欢,0
终于从狗日鍀sb会逃回来了。。。人多也就算了吧，我排队，排队也就算了吧，他妈的排队的时候居然飘来一股鱼腥味。。真是谁去谁知道,1
必须关注大家一定要关注呦~~~~~支持支持！北京专属的伊周城市版，3月1号！伊周城市版是分别为不同的地区城市当地的生活资讯，原有华北华东华南西北西南江浙上海，六个地区城市版，3月1日，新增北京版！,0
儿子，生日快乐,0
我就是天津人，天津东站的那帮垃圾工作人员就是不作为！我们挤不上火车，他们就在那边看笑话，还说，使劲啊，不然上不去喽，还一边笑，最后二十多个人都没进去！,1
我一般都坐你吗腿上吃,1
#我的印度#我最爱的清晨的瓦拉纳西我在:,0
你长的wai形不准，比例没打好,1
南非的黑人是主人，白人是奴隶,1
哈哈，微博女权说所有骂学姐的是国楠人渣，目的就是以后可以合法性骚扰女性。,1
"又快变成搞唱歌的了,哈哈.....朱刘真棒！是个有天赋的孩子！",0
他们怎么能管你叫猪呢？？zhe太不像话了！总不能人家zhang的像什么就叫人家什么吧！怎么能说你长得像猪呢？那是侮辱了猪。,1
da团的时候跑这么快赶zhe去参加ni妈葬礼？,1
本次招新?迎?自?州各大高校的朋友?！更?迎大家?上得意作品跟Ricers??交流哦期待!,0
话说，我过去有个习惯，就是问人家的网名是怎么来的，什么意思。其实我一直想，行尸，这名字，一定很有故事，一定是因为爱情，后来没了，就变行尸走肉了……今天我突然想到了，这是一个励志的网名，行尸啊，各位，走肉啊，怪不得你那么瘦，是和网名有关系么？,0
明年的第一个愿望，到阿尔卑斯私奔来一场最浪漫的私奔,0
把你的照pian贴墙上，白天避邪，晚上避孕,1
师太总调皮。要咋样？不过是插科打诨而已，怎担得起一个坑字？？我的小心脏经不起啊哎！罢了！算了，插科打诨都说是被坑，桑心啊。哈哈，打起来啦？,0
微博保护男宝,1
总是在夜晚的时候降雨。好体贴~,0
没落帝国给世界军迷的新年笑话！中国造船厂赶快到英国推销056护卫舰吧，估计卖得动，又便宜又好用啊！,0
嗯，小聪明是你吗？,1
彭制片看看吧这个必须转,0
我要炸死亻尔这个亻囟儿夂辶畐__亻尔眼睛会笑弯成一条桥,1
亻尔脑??是有通古斯爆炸留下的坑？,1
有娃之后吃饭都要提前问店里是否无烟，餐桌边是否能放下童车。去年今天知道有了可可，今天已经123天大了，而且不是外出就睡，而是全程欢乐的各种感兴趣，真幸福,0
黑人只屈服于暴力，所以他们害怕美国警察,1
大家早安。送上一张新加坡的鱼尾狮，伴随着东方的泛红，预示着美好一天的开始。（我的人品极好，去新加坡之前的二周，那里天天下雨，我去了之后的几天，都是好天气，早晨有朝霞，傍晚有夕阳）,0
熟~胖子刚学会开摩托的时候差点把某些同志从这扔下河，7年了？8年了？,0
厦门某商场的泰迪熊金字塔，猜猜有多少只？,0
我也不想打击你了。你去动物园看看有没有适宜的工作适合你，你这样上乱跑很容易被警察射沙的,1
法律出版社因违法被封？！这个太幽默讽刺了。这是现代文明的笑话！简直是流氓！可见没有法律……呵呵情何以堪？,0
普大喜奔高大上的活动又来啦，百动网#春运来了#送土豪金啦路过的小伙伴，请帮忙转发下谁幸运被抽到了，借给我玩几天好吗？？,0
这种吊辶畐咋还没灭绝呢？,1
希望有些人在shuo话之前xian撒泡尿看看自己是个什么几把玩意,1
我就是山西本地人[好奇]我知道能源市场开放是啥结果，我知道环境污染大头是私企而不是国企，所以我很恶心柴婊把这种错误经验要推往全国,1
感谢你们的细心照顾，在这段日子里我们就像一家人一样。特别要谢谢志华、天雨、王岑，贴心照顾小小柴，还有我们可爱的管家先荣…我替小小柴再次感谢！在新的一年里让大家都越来越好吧！,0
男宝这么急着共情犯罪男啦,1
亻囟儿夂??快来亻尔女表?女马在爹胯下疯狂输出说要?亻尔最后??要跟亻尔爹我决战到天亮,1
cool！期待影片上映！,0
北欧中欧南美黑人澳洲人，乃至美国各个州，说英语谁没口音。口音目前已经是是族裔的象征之一，看不起自己的口音是什么意思也就很明白了。 所以拿口音说事的都是蠢B，比如一个中国人去学什么伦敦腔，就好像一个黑人一嘴咖喱英语一样可笑。,1
一开始好笑，然后愤怒和害怕。这种机构还没被取缔还讲个jb依法治国，还讲个调人权厉害令人信服。有理有据,1
烂掉的脸，剩下舌头会动，安乐死可否？,1
实地考察而写出的攻略往往是最真实的！强烈期待中,0
新解啊,0
好的，喝起来吧，，,0
我要看到你们的幸福宣言,0
法院尽然支持违法解除合约？企业想啥时候结束就啥时候结束？那要法律干嘛？,1
老房一百年,0
anneathaway漂漂啊。81号，眼熟啊,0
mark之,0
男宝,1
我寻思之前有个酒吧，说不让坦克进去，一群母人杀疯了，按照你的话说不得是人家自己的店，想让谁进就让谁进？,1
自信源于自恋，自恋深处是自信,0
去亻尔女马爹的还独立生活能力弱，国内国外都可以自己搞定生活。明明是对婚姻的不信任爱情算个尸比,1
bie老wen别人为什么不愿意理你，不愿意跟你说话，正因太稀罕你而不愿理你现实吗？你信吗,1
【一张图寻找#李敏镐#！！！】欧巴在哪儿？大长腿在哪儿？#求保持秩序求理智拥护求淡定围观##欲戴王冠必承其重#....#金叹#已抵达北京....今晚18：00搜狐媒体大厦不见不散(图via网络)...详细直播请戳→,0
早安交警！谢谢，早安！好文好景好图，文化底蕴深厚！,0
我曹,1
教过都必称“恩师”吗？看来博主恩师变宇宙,0
像你这种的家伙，智能演电视剧里得一陀粪，比不上路边被狗洒过尿的糖,1
没毛病，他就是被很多女性上过的公交车,1
想咬你一口，可惜我是回民,1
核漂亮小手也嫩好嫩的手,0
女厕所就这样,1
感谢签到，这俩人都很眼熟,0
貌似你生日也快了呀，这次不能凑一桌请客了~我是过农历的，今年比你早生日快乐呀，屈屈~生日祝福是要滴，请客吃饭也是要滴~,0
你妈就是靠做公交车养的你,1
菠菜俱乐部是这样的,1
快看小仙女的回复。好急,1
唔係人，点解d人可以咁残忍嘅.快死啦.你脑糸咪有问题呀?fuckbi，，cht。?,1
不，不是，我没有 我歧视地域黑的人 我也歧视东北人,1
刚把冰箱翻了个底朝天，也搜出甜品一份――一根去年买的冰糕，貌似还没过期,0
你mei看见那里不让宠物进来吗,1
希望你吃不上今年的年夜饭哦,1
再猜！声情并茂的讲故事？猜猜看？,0
懂得都懂，中国有劳动法吗，中国有监管吗？会不会是两个公司合伙坑他，a公司想辞退他，但要赔偿他，所以让b公司以高薪来挖他，裸辞之后，b公司在试用期辞退他高呀,1
看到一群二杯各种角度在跟你杠，替你觉得心累,1
大眼儿写得太好了！,0
我要越狱去！不止一次的,0
这帮亻囟儿夂辶畐怎么没想到联署让美联储发钱呢素食餐厅是不是也该供应肉食者能够接受的菜品？谁他妈给你们惯的那么多臭毛病？亻尔要公厕提供刀叉难道也要照办！？吃饱了撑的没事干。汉堡没牛肉还算汉堡？//洛杉矶黄赌毒,1
各种美味给力的寿司呐~晚餐来吃板长寿司神马的最给力了~,0
这个我有欧舒丹手霜一直最信赖，吸收快又滋润，MM速度围观,0
你认命吧！你最该嫁的是花轮同学！,0
之前玩刺激战场遇到几个东北人，真的无语，说他们素质低都抬举他们了,1
zi我的祖国不热爱，自我的祖先不祭拜，自我的宗教不信仰，我靠，ni日哈韩ha英哈美，你有资格么,1
牌气太大，况且明显是个臭球,0
各大企业主拿着一杯罗曼尼康帝：这沙皮说啥呢？,1
去他妈的沙比新娘。我也不明白她们瞎折腾啥。要我直接就跟新娘说这个弄不了。,1
ggs亻尔特么怎么不爆炸！我去亻尔女马的！看一次气一次！亻尔gs高层都一夕匕绝了吧！！！！！！！！！,1
是吗？有创意?覆了空姐的形象啊,0
说个果然是女生就是性别歧视了，你咋这么脆弱。扣帽子的本事快赶上当年的hwb了。这里是中国，别把政治正确那一套搬过来。真恶心,1
你4活着也忒有33勇气了把,1
赶紧叫肉肉学习一下吃货神马的太没底线了,0
不能再萌啦~,0
九河下梢天津卫三道浮桥两道关…令我魂牵梦绕的地方…老衲来也…今儿早点必须来两套煎饼果子我在:,0
又没说要判强奸，事实上你鸡奸女性也不会判强奸罪,1
感觉累了就放空自己,0
期待张老师大作啊正在??，??年底前。尽快出嘛?片子是?多朋友?前???滴滴堆砌起?的。涓滴都是功?。敬?期待光碟。谢谢用心认真的老师，我们只是一点点举手之劳，难为这么认真打上名字。,0
警惕个个个个个个个个个个个个个个个个个个个个个个个个个个个个个例影响女性形象,1
亻尔长的好象车祸现场,1
还有心情管人家呢，自己有吃有喝吗,1
这一招，上班迟到就不适用了,0
转运。。。,0
这位同学似乎在搞事情操他妈我看别的男人跳的也是你的舞啊你他妈在外边搞事情[摊手]糖果吐司看看你老公你去看其他男人的时候,1
