Sentence,Label
“东北人说话不是都特逗吗？你怎么不？”,1
实在太气愤了，容我爆个粗口，又开始装疯了，简直是神经病，大过节的不跟亻尔一般见识，让亻尔继续装逼，简直是恨不得全部钱都衤皮亻尔贪污进你家口袋，还故作清高。画个圈圈诅咒亻尔[偷笑][偷笑]_dyq,1
这。。。高手在民间普降甘霖,0
亲们，后海附近有什么性价比极其高的吃饭的地方么？要是能免费的最好。我们十六个人在完全任务。,0
来了来了来了，tx洗白狗4000+喔,1
你不会是那种把你女朋友的照片发兄弟群里的下头男吧,1
操你吗,1
真他吗沙比，天安门便衣快跟游客一样多了。去全世界最严密的广场盗窃。,1
woc这也太恶心了吧？？和lun未成年少女有什么区别？？？就是我有点好奇如果男性不ying的话怎么qiang...,1
这个点儿还在纠结是看呢是看呢还是看重播呢---很浓重的伦敦音，奥运,0
扌品木亻尔女马jb领导有本事亮个相,1
要想活的长变成小乌龟,0
草拟劝架,1
外星人需要拉屎吗？,1
能说超牛不,0
没有纯良的人，我不善良但我最起码亻故实际的善事。扌品木他妈的。,1
对不起，我从小就歧视黑人，没有为什么，就是看他们不爽,1
随手拍放大看生活处处有惊喜运营商就别捂着啦Iphone5来了！,0
为什么只有妇女，没有妇女的对应词？感觉这个词就是故意创造出来恶心人的,1
黑人被歧视没有怪罪非洲老家的国家如何 只是团结一心上街游行来要平权要自由 怎么到了这帮香蕉人这里就只会转头怪中国呢？ 我觉得楼主说的一点没错 自己窝里斗不适应美国国情不团结呐喊争取小团体利益 反而觉得是被中国拖累 这帮人死不足惜,1
有些人真8以为普天之下皆你妈。,1
配亻尔女马的音乐，难听一夕匕了,1
谢谢美女编导！我喜欢你去年在景德镇写的那篇博文。,0
影视圈的朋友猜猜这三位是谁？！哈哈……,0
可以买,0
你寄吧谁啊那个事和我有什么关系,1
好，如果有售的，我也买来一本看。非常感兴趣。我的新版玛雅书籍《末日之旅》出版后送一本给你留念下周送终审。。。末日前出那还得去问问俺的玛雅书何时出版啊,0
相当可以我可以笑么祖国处处有亲人啊这也能遇到简直太巧了,0
我去！大公司，大气派！哈哈,0
既然招了女警，就是职业允许的体力，明明是数量你扯体力，怎么能体现你我的智商公平呢,1
还装啥嫩呢，脸上皱纹能吧苍蝇夹死,1
中枪了,0
辶关你们peta一句话：滚亻尔丫的，你们这是涉嫌故意散播狂犬病毒，叛国死罪[拜拜],1
尘归尘，?归?，把亻尔?灰扬了都不配亻故pm2.5,1
尼能讲?明，讲素质的时候，我想是我再次投胎做?的时候。,1
#畅游惠州微传幸福#南方卫视的亲们～顶着正午的烈日，满头大汗的坚持录制节目～抱抱,0
亻尔这?哈巴狗??狰狞的看着?机屏幕不停地复制黏贴亻尔要是不抽筋了亻尔女表?女马都能衤皮亻尔活活?一夕匕,1
哈哈哈哈哈~~~北京消防太有爱了视频版都出来了，走你【#航母style#视频征集】如果你也有你的态度，你的style，想来参与PK，那就拿起记录下你的身姿加入到#航母style#活动中来吧！走你~活动详情：,0
什么初生东西，你好像还很骄傲一样啊,1
觉得我有趣的人多了去了也没见哪个直接复制黏贴我6微博啊咋的我喜欢你我也可以顺带草一下你爹妈的意思？,1
能认识??是个什么东?，都是好样的。,1
这叫距离产生美！,0
小学里都是自己做的，现在哪里可以买材料？爱手工活爱传统兔子灯,0
我现在报名还来得及不？有位相面大师说我骨骼清崎、面貌俊逸、有万世不偶之才！可官拜宰相之职！没看报考公务员排长队吗？,0
女人真下头，喜欢跟踪骚扰男人,1
中国留学生:回来上带专黑人留学生:学伴+奖学金+单人寝室+名牌大学入学+男女关系混乱真的ex啊，中国人什么时候能一致对外啊，枪口永远朝着自己人？这些好吃懒做的外国留学生不管管？,1
没想到你的不要脸学位都修到博?后了,1
亻尔还追个时髦剪个中分，麻烦亻尔瞅瞅亻尔那是三八分好口马,1
俾斯麦不仅铁血而且腹黑，1854年他听说俄国撤回驻法大使的消息（标志法国将因为克里米亚对俄宣战），在日记里写自己琢磨着拿这个消息吓唬谁，出门一看迈耶罗斯柴尔德正坐在门口，于是就告诉他了。然后饶有兴致的观察迈耶的脸先吓得惨白，然后喃喃的说“我要是早上知道就来得及把债券卖了”,0
想要自杀只会有人劝亻尔不好留下尸体以免污染环境,1
你钥匙鲜花，以后牛都不敢拉屎了,1
比亚迪，这种品牌，追求这种事情，有什么意义呢？看到这个牌子，每次都能想到一个英文单词BeyoundTopgear上面有一个土豪说：GT-R就是一个跑得很快的塑料盒子。塑料盒子又怎么样，关键是它跑得快啊。即便能达到，但有何意义？,0
哈哈哈，你这种人真的搞笑，行吧，只要黑宝蓝怎么黑都是对的是吗？说假话也是对的？三观真的扭曲，在你眼里为了达到目的就不择手段吗？黑人都没有事实依据，我只是就事论事指出那波不是洛的问题，笑死了。最爱的小饱可把爷恶心坏了，你赢了。,1
凡是都有例外！,0
里面有一些精致的利己主义者，我挺希望送她们去和丑国的红脖子相处的。,1
谢咯做做笑年的永远18岁阿,0
只缺钱不缺爱。那我的爱呐？！太假了~不缺钱又不缺啊~只缺爱！缺钱缺钱,0
就是个垃ji企业。毫无qi约精神。,1
可爱无敌扌品木亻尔女马去死吧我,1
神一样的美术组和猪一样的策划,1
还有卖萌的折耳猫咪抢镜,0
文革事，你爸妈是近亲结婚的吧,1
感谢小编转发分享咯,0
创意无极限！无可挑剔！,0
歧视黑人,1
大哥，把你脸上的分辨率!!调低777点好吗,1
呵呵，迫于无奈的！nnd早知不打开wb真想骂脏话~~~没办法，只能转一下kao，老娘自动看得到，先转吧，再骂两句靠！！大家别看！据说看见不就会you相同遭遇......,1
csdxzz,1
感动死了,0
扌品木亻尔祖宗十八代的百度李彦宏迅雷邹胜龙墨麟科技陈默,1
CCTV9最近播的纪录片【味道中山】很不错，比春节期间的【味道】好太多了，看来潮汕顺德还要加上中山我在:,0
吃的我翻白眼无,0
拿你当人的时候，你尽量装得像dian好吗,1
和你接触的..时间越?，我就越喜欢狗，55狗永远是狗，?有时候不是?。,1
我家肯定是人王新泽西最早供暖的公寓，我要热死了一丨丨亻尔女马,1
李志斌拍得书法！介个真的写的好么？,0
都来了呵呵都去厦门了啊！祝推介会圆满成功。,0
谢谢上得厅堂、下得厨房、卡得了ok、打得了高球的超级大美女睿睿！你的另一项大本领我就不在这公布啦祝亲爱的大美女生日快乐！永远美丽，永远幸福。,0
节过滴好啊！今天穿越了四个门，事事如意~,0
早晨起来看了俩小时外科，想做做题，竟然发现不在考试范围！我去亻尔女马的，脑子这么人丨好东西，都不考！考的都是什么瘠薄玩意儿！,1
你生儿子没屁眼,1
在金源燕沙?,0
#午间小憩#不管天气多冷都喜欢吃冰激凌。。。,0
我为我刺激到你敏感的自尊心道歉，对不起，如有冒犯，全是活该,1
【#我爱满堂彩#――开心一刻】不要打扰我，我是画家,0
看看我在干嘛？自己摸成大花脸了，睫毛都被烧了。,0
哈哈小崔你真是个不折不扣的高级黑！,0
#时尚盛宴#好美的刺绣啊~谁学会了，送俺一个呗???Via：站酷,0
嘴巴那么毒，77喝农药长大的，，吗,1
你的户?本就是?动物百科,1
男孩子没有18也很影响观感,1
预告片终于公开了,0
这孩子在很多方面都表现出了不错的潜质，虽然不是很熟悉，但也算是多次谋面了。所以我们都特别有危机感，我看也是这样的，他从事任何一个行业，那个行业都会因为他的存在而倒一大片的你给看看，这孩子有做情感作家（妇女之友）的潜质不？,0
#梦想小问答#最后一波福利，今天我们哪位追梦人获得了300票？正确回答问题并，就有机会获得提供的精美奖品一份喔~,0
qiang了buff转身就送你雷锋转世？,1
"回覆扮??人都有?趣依依，你都有?趣?…heee回覆那要?一?了,?灰色不很不?!",0
妈卖批得还有脸初来卖盗版周边，给你五毛滚吧,1
依波啊！！希月zzang！！哇哇哇，真好看啊，好看啊~~~求P图打包做的真好看啊月月一波...,0
欢迎入住#DusitThaniPattaya#,0
经历了长达283组的漫长拍摄，太极三部曲《太极之从零开始》，《太极之英雄崛起》终于在2012年1月19日早上6点杀青了！大家辛苦了！,0
你的肺活量是多少啊，能ba牛b吹的这么大,1
#山东传统暴打出轨男现场版#哈哈哈哈哈马伊俐娘家学学！,0
我的尼基塔呢,0
不要激动，好好吃,0
你的嘴巴里大盖塞满屎壳郎不然讲话怎样这么臭,1
你该躺在那,1
你是东北的吧 这么落后,1
准备开吃喽,0
人家哪里歧视女性了？人家说的是女主是爱情的奴隶，不是说女性是爱情的奴隶，脑子瓦特了吧就乱喷别人,1
看来美个发，也得挑对地挑对时间，连酵素都出现了！看来可以全方位秀一把了！我在:,0
终于有螃蟹吃了，谢谢陛下~~,0
印度人是不是可以说我强奸你是因为你是一个女人,1
走着每一次精心安排的背后都有惊喜每周都值得来看看先生攒底，大概能猜到什么活了吧？每年只使一次！,0
明明是一个侵权加博眼球的话题，愣是给搞成了一个女权话题。合着国内的强奸是中国男人的错，洋大人的强奸也是中国男人的错……真是服了这帮女权主义者了,1
学医救不了中国人，保险救不了臭sha逼。,1
太棒了！开了一段时间了，由原来的南宁至广州两趟列车中的一趟延长至深圳开通了？南宁直达深圳的列车呦,0
长的惊险.....有床医啊,1
关于雨神的话题真是笑料多啊~哈哈哈哈哈最右真棒不是每一个搬运工都叫萧敬腾被最右害得我笑的打错字hhhh萧敬腾说，我不生产水，我是大自然的搬运工。,0
停你说话，意中智商上的优越感油然而生,1
腾讯不是手抓饼，而是加生菜火腿的煎饼果子，天津人看来不正宗，因为吃早点的龙鸣比较多，他们对哪家煎饼果子正宗并不了解，腾讯利用了这一点，并且用免费试吃煎饼果子渣的方式，吸引龙鸣不停充钱加火腿和生菜……从头到尾都透着恶心！,1
我是最幸福的！,0
全世界最媚日的人就是台湾人！就跟有些大陆人跪舔台巴子一样 大部分台湾人无条件跪舔日本人,1
谁比我能吃辣我就嫁给谁冠军你得着吧孤独求败其实很带感吧,0
咱们大家都天天有喜,0
“出发前一天”是亮点，希望明天要出发的今天也能收到啊！祝你们旅行愉快~可以旅途直播噢~,0
谢谢，亲给的好评，我们会继续努力的！,0
我只知道不自信的人会被轻视或歧视，被人歧视了竟然反思自己的华人身份，要怎样做才能得到认可？WTF?作为美国人和其他美国人一样，受到歧视就去反抗，自省个毛呀？,1
中秋节9月19日至9月21放假普通公司中秋放假3天，文艺公司放假4天，还有的公司从今天开始进入放假状态5天。不管放几天，开心就好，小侨祝大家开心满满，欢乐满满，祝福多多，月饼多多,0
什么jb万一二古味再见麻烦你们酱铺补药再玩这种套路了不然真药丸,1
你不讨老婆真的是对人对己都是好事，谢谢你,1
找999女朋友得去动物园甚至要离开地球,1
你多清楚自己的性别优势啊，一有点给女性提供便利的东西出来你们就跳出来叫，之前高铁卖卫生巾也是一样，我就想知道，这些东西到底关你们屁事啊，耽误你们在这个世界上活了吗，说到底就是见不得女性过的舒服，生怕自己的男权社会受到挑战,1
男宝又让老实人接盘了,1
小叮叮一定是一位听话的孩子。宝贝健康成长当妈的最开心哇,0
如果亻尔与亻尔的顾客发生矛盾，亻尔要怎么解决？像他一样，直接删人？去亻尔女马的，，，还教育机构，根本就是大骗子|清镇市,1
我是运?duo好出?竟然踩了个你,1
这话真是朴素的真理生活是一?不???自己以前是傻逼的?程。,0
歧视黑人的人是不是种族歧视，是，那爱因斯坦歧视中国人，是不是种族歧视，肯定也是，这有什么好洗的。爱因斯坦就是种族歧视，和歧视黑人的人在种族主义上没两样。,1
这个评论相当温暖窝心落胃舒坦是吧？刚看电视时候在吃东西没手拍像有一年春晚的小虎队???,0
复古骑行，有范儿。你俩可以参与一把了。。。,0
也得，周末我们有时会组织骑附近乡镇，来回五，六十公里的样子。如果感兴趣下次约你，也在玩哦。我也买了个，公爵700，不会玩，骑骑上下班,0
#高级定制#Tiffany定制系列...太阳花大号全钻钥匙...美不美闪不闪你说了算...现在全面接受预定啦...,0
是啊！你们现在小店开的很好了吧，有时间坐坐！恭喜恭喜。是博物馆吗？哈哈，谢！有时间来坐坐就是！广州呀。啥时候开业？我去帮衬第一杯咖啡。，开业后有时间欢迎来坐些。,0
那个30秒好急哦，几乎每一楼的评论都要去丢人现眼，生怕别人不知道龙舟的主人说女人晦气,1
就是这位法国艺术家VeroniqueATTIA的杰作，现场画我的肖像。,0
亻尔说亻尔能干点啥，去打仗的话子弹飞弹会忍不住向亻尔飞,1
支持！咖啡光杯行动这个得支持,0
昨天?葬场给我打电话说你妈粘锅乐,1
模范老公~可以来我们御庭哦做做SPA，踏踏青，既美容养颜，又放松心情，好不惬意咧,0
翠翠姐的吃相可不怎么淑女,0
哈哈哈...笑S...,0
看#龙门镖局#“萌二”神医,0
那就去解救啊，把那些爹妈和那个磁暴步兵抓起来啊，都他女马快成邪教了！[思考][思考][思考],1
白人一等人，黑人二等人，棕人三等人。中……活在意淫和最高层的意淫里，打压这省打压那省的。出国不如猪，越来越对……失望。,1
所谓就业歧视不如说是耐压榨歧视，女性因为生育等因素平均下来不如男性耐压榨，所以老板领导们就选择男的呗[飙泪笑],1
怎么那么怂啊还自己删了果然易碎是茶壶嘴的本质,1
他（张杰）又送玫瑰花，又等她睡醒才叫醒她，又唱歌又跳舞的，我简直不是人啦！也太有了，现在回顾起来也那么搞笑！还有你那张先说再撕的卫生纸！,0
真mei素质,1
妈卖批的还有脸出来十买盗版周边，给亻尔五毛滚吧,1
在你成为业界老大或世界500强之前，请不要用这样口吻来设计你的品牌口号，因为没有人知道你是谁。要俗，要俗到恶俗，人们都记住你了,0
有机会和张老师请教一下羽毛球吧，希望不吝赐教啊。羽毛球运动推广广告广告吗？,0
Shana来了，一起去看看吧！,0
穿马靴的女孩子最帅气了！虽然不是第一个，但很感谢MM对活动的支持！,0
谁对谁错很重要？女的已经凉了，男的坐牢。最后说一句俩人都是hape，撞死人活该坐牢，不走斑马线也活该出事。这俩人下辈子就老实了。,1
亲情与爱无处不在……和谐一家,0
我都闻到你的嗝味儿了！,0
用奔腾电饭煲做蛋糕，好心灵手巧的亲，大家赶紧来学习~,0
您今天吻了吗?亲一下!,0
你爸妈用那十分钟去散散步也是好得,1
人家户口本上又没人,1
我也就几小时吧！,0
哈！我也算经历过几艘牛逼的船了，路飞的桑尼号海盗船都去日本坐了，这样的油轮我更要坐一次！！没有最大，只有更大！此生总要去见识一下的！人这一辈子，总要登上这么一艘大船！,0
你去过的名sheng全部bian古迹，你去过的古迹会bian成历史,1
#开心早安#本来准备今年瘦成一道闪电，亮瞎你们的眼，结果胖成了坚果墙，挡住了你们的视线。想减肥的童鞋们快起床锻炼身体啦！大家早安哦~,0
多吃点~,0
#奥地利lech-zürs#早安！??????今天是个大晴天今晚是亚洲晚宴好丰富好期待我在:,0
小心?！牛人我承认，抗战就一个战神，薛岳,0
男宝这么急着共情犯罪男啦,1
建议国家立法出台法律，对索要彩礼不给嫁妆的女方家庭，一律按敲诈勒索罪论处，强制规定嫁妆金额不得低于彩礼的80%，彩礼上限不得高于10万。(这一条好像已经立法了)剩男可以捯饬一下自己去韩国或者东南亚找老婆，,1
申花我去你麻痹！,1
按这道理欧美歧视华人也是理所当然吗？,1
和人家约好见面的时间，被衣服拌住喽，不得脱身，还好，我终于到了。,0
要不是?师说不让随地扔垃圾，我早就把你扔了。,1
??！??！！?老?????大,0
大实话,0
"mmd,！！我从没见过长的这么有考古价值的.",1
今日，有客人过来做巧克力水果蛋糕给自己女儿，剩下好多蛋糕坯和水果，于是变废为宝，做了好多好多巧克力球，它们有个很特别的名字：水果朱古力蛋蛋！,0
我没有直接给我朋友，我打开看的时候发现的，15个桃子就四个是好的。下次小心咯，还好这次不会被误会！这，是考验真朋友的一次很好机会！罪恶罪恶~~~不该这样说~~~~,0
不是？怎么就又黑河南人了？说一句客观事实就是黑？就地域歧视？人家也没说侮辱性次啊。哪里学来的如此敏感？神他妈政治正确性质文字狱。美国政治正确就特恶心，现在发现中国也有这揍性了。真鸡儿烦！,1
你应该在地上躺着,1
好家伙，“河南人偷井盖”这种光明正大赤裸裸的地域黑行为你都能粉饰了？你这个逻辑闭环真的无敌。好，为了证明您逻辑的正确性，我想用您的家乡举个例子，请问您的家乡是哪？,1
速速推广不用理小仙男,1
我很看好你，也相信我能照顾好你，我们一起努力创造奇迹吧,0
怪警察咯，不争气的女宝,1
大哥，八你脸上得分辨率调低点好吗,1
春来到心情好，米娃娃天天要起早。昨日刚刚沐花雨，今朝又抱柳条笑。春天真好,0
Iloveyoutoo!!!!!,0
断网一周不用工作喽,0
"令人敬重咳，只能谢谢鼓励喽……在我们心中,鬼爷爷就是个鲜活带给我们正能量的老宝,我们的大爱又老而又糟哟！",0
小仙女捏,1
三十n?生日真心愉快,0
j8管不住的,1
糖果就是孩子的整个世界，iamserious笑得眼泪都出来了！,0
晚上快来clubsuziewong参加kissmeparty,0
恭喜中奖的粉丝，可都是大奖啊没抽中的关注我们官博，会有很多抽奖机会的,0
用好料才有好口碑嘛，MamaMeow诚意出品真好粗，用料足啊~,0
根本原因，是黑人搭上了现代文明的发展顺风车，被殖民以前都还是部落的方式生存。什么政治，谋略，他们以前到现在，都没经历过，也没掌握。他们认为反抗=打，砸，抢，,1
要是女儿不听话咋办？打屁屁！！！,0
我谁也没骂，我只是说有人一夕匕了啊，亻尔非要对号入座，哈哈哈哈，那亻尔也别回我了，不过我说不出来诅咒亻尔全家的话。祝亻尔全家身体健康，完事如意，国庆快乐我没有骂任何一方吧？那就不客气了，以你们这些毒唯整天毒言恶语，总会有报应的，回复一句亻尔全家死光。,1
我不想做小鸡鸡！新年快了！你该不会想在＂大裤衩＂里开分店吧？,0
丫丫的，搞的你是北京人一样,1
其实制定这个法律的人就是绝户的，不属于直系亲属的不批丧假的。法律有问题，这个老板也是户口本只有一个人,1
美到心醉,0
"很惋惜的看着他说：""手术能整回-来吗？""",1
转发,0
您这玻璃心弄的，这事跟贵州有半毛钱关系吗？只要是在中国境内，落户在哪都是一样的，这事就是恶心。 我从头看到尾，也只有答主一个人在扯地域黑的事。如果非要扯，请去别处。,1
诶呀，所有被盗的车都上过锁，所有离婚的夫妇当年都摆过50桌，毛主席也没说过这么经典的语录呀/所有被盗的车都上过锁，所有离婚的夫妇当年都摆过50桌――――你修好片后，请把这句话放上照片，图文并茂的发给你的客户嘛，加量不加价，友情赠送。。。。,0
单反毁一生这奢侈leica不得毁三代呀！靠。摸都没有摸过。,0
寸守吉是我同学呢，希望腾冲县第一中学更上一层楼,0
傻逼年年有，今年?丰收,1
"?便的话,您能去一夕匕?下口马？",1
别再回头看傻b了，那种自己shab见不得别人正常的傻b，自己造cheng的傻bjian别人不跟ta傻b了就更傻b的傻b。这样的傻b不论谁都不会回头，遇一次就够了[下雨],1
喜欢的要转！,0
牛顿用苹果发现了万？？？有引力你就是被苹果砸得死无全尸也还是什么都发现不了,1
作为华语演唱组合飞轮海其中一员的炎亚纶，同时亦身兼独立男歌手身份，於7月13日将来港於九龙湾国际展贸中心举行其个人音乐会《炎亚纶「睡不着」音乐会香港站》！热爱唱歌的炎同学将会於音乐会上大展歌喉，首个在港音乐会，粉丝们没有错过的理由了！,0
回覆谢谢朋友理解支持付出辛苦得一杯清茶，足以。,0
卤煮！！！自从胆固醇高，尿酸高被查出来，有日子没吃了老陈会帮你亲口尝每一条大肠是否已经烂熟，放心吧。。。嘿～来俩底儿，切末～,0
我们俩宅男。。。一个下午过去了。。。,0
敦煌88来的？壁画那么多！,1
汪峰还木有上头条呢,0
就你那模样还想找个白马王子？白马还能够。王子就算了吧,1
要移民火星，是为了要李开你,1
关你p事,1
你马无了哟,1
金门湾酒店3月份有奖关注转发的幸运微博达人是顾小小在路上，酒店将以快递的方式赠送一张有效期为三个月免费住宿券！请大家关注酒店微博并积极转发，下月还有机会中奖哦！,0
种马？男宠罢了，还自鸣得意,1
有时候，满足和幸福感来自于晚饭的西红柿鸡蛋，加，百吃不厌的湾仔码头水饺!当然，还有我爱的音乐陪伴…,0
08年奥运会建议你还是多去了解一下吧[飙泪笑]达尔富尔事件你家主子可是签名抵制北京奥运，詹姆斯没有签名并客观发声，加上莫雷事件，詹姆斯两次站我们这边，人民日报多次点名表扬，你转身就搁这儿安些莫须有的罪名抹黑人家，这个性质不用多说了吧,1
要是被摸的是男性就会说女性被占便宜了,1
别老问别人为什么不愿意理亻尔，不愿意跟亻尔说话，正因太稀罕亻尔而不愿理亻尔现实口马？亻尔信口马,1
哈哈，喵星人健身大法！付出好大,0
滚亻尔麻痹一夕匕犭句屠。脑子里面壮衣的是[大便]口马。差别如此之大[微笑]图片评论查看图片,1
临沂不是正常吗，他们电刑领先全球,1
我曹,1
孩子们的千手观音！,0
女的四十五岁以后买精生子，傻,1
没户口，或者办的居住证积分不够的都去念职高。说白了就是打压外地人。除了一部分对上海贡献度够的外地人。也就是新上海人,1
你的hu?本就是?dong物百科,1
#中华旅游名博贵州行#冬季，依然翠绿！,0
"胡会长精神,美女们漂亮不管相片右侧滴还是真人右侧滴统统都是吃货右侧的美女也是吃货吗？我只代表我自己哈",0
教过都必称“恩师”吗？看来博主恩师变宇宙,0
"去你ma的脑残鸭孕！啊?你冲下去?半夜起身饮水啊...看到楼下在抄牌。连你也冒火?我不明白全部取消路边临停车位的意义何在！为了一个鸭运，先是“整色整水""，接着驱赶""走鬼""，再来不准非主干道临时停车！学某前广州规划局长的腔调，是要把“社会的大毒瘤”们消灭，不要在国际友人面前丢脸是吧？莫非广州市民全是不食人间烟火的？",1
我会绕道的，知道了也舍不得践踏艺术品。,0
热烈庆祝金门湾团支部荣获2012年度“厦门航空五四红旗团支部（总支）”荣誉称号,0
胶片？真敢！,0
各位老师节日快乐转发：“勤者勤而成其智，逸者逸而就其庸。”,0
"Oh,cantyouseeit,baby,Youvegotmegoingcrazy?哦，宝贝，难道你不懂，你已使我发疯？------RightHereWaiting此情可待~【私享穿衣顾问微信：FashionTalent33】",0
参加经典946况总宝宝百天宴，整场循环播出的是946形象宣传片，广播啊真的有那么大魅力耶，能让广播人如此心心念念,0
你天天被潜规则吗,1
还有心情管人家呢，自己有吃有喝吗,1
你是金子握是煤，尼会发光我会发热。别把我惹火了，留意把你融化,1
亻尔和一条犭句没有什么区别逮谁咬谁,1
吃我腕豪一记蓄意洪拳钕荏,1
哥儿们，你在淘宝兼职吗？右边亲，8要尝啦，要迅猛快递到海淀黄庄昂，亲，包邮么？→_→小编可以在T3航站楼第一优先帮你品尝一下空运效果,0
你7妈biss,1
彩虹很漂亮，湖水很清透,0
谢谢！谢谢！还是尽量别顺啊！发行非常辛苦！喜欢我们杂志，可以购买，我也可以偶尔赠送啊！顺，被顺的数据多吗？那说明杂志内容好，多半一篇好文没看完,0
用10?平板玩WHATSAPP真的很??！,0
捏码的，共情国资都一堆人说，星巴克只是家外资，评论区一堆人共情它有啥好处给到了？？？,1
不知老潘作何感想？[哈哈] //@崔向红:[哈哈] //@老鸭上树: [哈哈] 都伤这样了还撒一把盐//@票爷:太伤人了。。。。//@西祠响马: 我靠，我都被圈了一晚上了，你这又来一波。 //@和菜头: 尼玛把阿潘伤成这样了还继续撒盐！//@西祠响马: 哈哈哈哈,0
你被睡的次数比别人多,1
你看上取好研数像我昨天扔出去的那袋垃圾,1
人家卖书送书签，您老人家送zi拍，挂门上辟邪，挂床头避孕大冰,1
爽脆?甜！很不?。求打赏一只！,0
终于有网络了，跳一个,0
中枪的有几个？,0
希望多科学论证，以理服人。,0
#欧洲自由行#三个小时前，搭乘德铁离开科隆，前往荷兰首都阿姆斯特丹，二等座30欧一张票，也是国内提前订好，十分方便。沿途一路尽是田园牧场我在:,0
疫苗打完，再调整两天就可以开始吃喝啦,0
雍正感扑面而来～真的要盛世了么～,0
1937年，一个叫斯诺的美国小伙出版了《红星照耀中国》，70多年后，一个叫斯诺登的美国小伙曝光了《棱镜下的美国》，叫斯诺的都是中国的贵人鸟么？#斯诺登#,0
真他吗搞笑还浏览啥网站哦那可不可以告你们侵犯人家隐私是付不起你吗鍀丧葬费了？,1
夜神，中秋节快乐！,0
tmd,1
哇，好漂亮的家啊，要去玩，要去玩！～,0
呜呜～什么“好盆友”到了北京都没告诉我昨天我还清闲的斗地主也让我敬敬“地主之谊”嘛要知道有朋自远方来。我一定买10万个“欢乐豆”请“好盆友”和我一起上网斗地主亲们～“感恩节”快乐,0
“依法治国”,1
和，不能在童话世界里呆久了，总归要回到现实，回去一起麻将赶紧哒先回来...等有空了再一起去吧，那里没人陪你麻将~~~哈哈,0
我国那么多兵器你不学，学剑。上剑不学学下剑，下剑招式那me多你要剑。剑铁你不学学银剑！最后你到达了人剑合一的境界那就是――剑人,1
黑人本来就智商低啊，说黑人只是因为教育不够的，人类发展几千年，,1
动物穿这衣服都变人了，你丫一穿上立马就变动,1
哎，除了有想当肉丝的美侣，还有想买船当房的梦想家，通通支持起男猪脚在跟船长唠嗑，光你一个人也摆不出肉丝的剖斯啊～今儿天太黑了，下次光天化日的时候再请你上一次船撒！,0
好辣大家觉得呢？,0
走起！忙碌的一天明天是2011年度最后一个广发乐赏日了，赶紧享受去！还有请期待2012年的活动，随时关注广发信用卡最新的动态！,0
百度真的是个*彻头彻尾的辣鸡，你们提供给用户的搜索结果是什么鬼？百度,1
实践ing,0
亻尔这司马的沙比,1
给你点了天谕点卡服好玩不花钱都来！网易，一个有着神一样研发部、公关部，和猪一样运营部的公司。,1
体育锻炼比打鸡血好用！,0
下期开始课堂就会进驻三里屯SOHO已经报名的同学注意咯~这里是新的地址和交通http://，新的住宿推荐看这里http://，有任何课程问题都可以跟我咨询哦！~,0
头等舱约座，只对新浪微博VIP会员开放以邓文迪老师的经验看，大航空公司头等舱或公务舱约炮才是有长期价值的。。廉价航空的?丝约炮不过只是多个旅行炮友而已。。。,0
妹子的标签是讨厌直男癌。。。自己却一语道出自己就是个直男癌,1
学渣，以你文科成绩来看，你适合学理。以你的理科成绩来看，你适合学文。以你的语文成绩来看，你适合出国。以你的英语成绩来看，你适合考古。以你的总成绩来看，你适合去死……,1
陪我电脑。。。。,0
你自己这么想，然后挖出了一堆的细节来印证它，你告诉我你有眼睛你会看，我想说你特马的是瞎乐吧。,1
爱情有时候就像煲汤，欲速则不达，文火慢炖，一定会是锅好汤,0
"童鞋们，晚安第一次玩""杀人游戏""到这么晚，人多好欢乐祈祷明天能看到的曙光吧，相信#奇迹会有的#对吧?",0
辈子都没干好事才会认识你888，连丢进太阳都嫌不够环保,1
网上就有统计，2019年，机关立案的强奸案30000+，常识：只有针对女性的才能立案强奸。网上随便搜搜就有证据，男宝这么爱空口鉴拳呀,1
女女就好比女女手拉手，好理解。男男手拉手恶心死,1
明道和36Kr，这是闹哪样？卖快消呢？,0
伦敦奥运闭幕式的音乐全集已经可以在iTunes下载啦,0
哇好棒棒！阳刚公司,1
拉倒吧，魔幻玄幻要靠一个抄袭狗来破冰，还是死了suan求吧。还是那句话投资发现shi你men都吃de这么欢，谁他妈还想给你做饭，呵呵。庆幸历史类一直算热门，用不着指望抄袭狗开路拉高[二哈],1
恩，要安排下工作了。做微博，逛微博就是工作；搞旅游，出去玩就是工作。,0
做评论人难，做旅游评论人更难，不是年薪400万的旅游评论人不是好评论人,0
亻尔这长相，男生看了疋虫疼，女生见了乳酸,1
支持！先存后看存Oldstuff啊，是谁又把这个翻出来了？哈哈！//,0
开心―刻,0
无可厚非。谁举报谁举证。又拿女性弱势来卖惨？,1
第一部以篁岭历史为背景题材的电影XXX有望出自有着家乡情怀的叶导之手！热烈欢迎！,0
亻尔长的外形不准，比例没打好,1
起码好过男宝一身臭汗,1
这个听起来似曾相识,0
玩抢红包遇到一个凑不要脸的，还没玩完，到她发就说没钱，没绑定银行卡，那你玩你ma痹，抢的跟真的一样，cnm,1
倒贴500都没人艹的坐台鸡,1
加油！！！,0
我的长假很开心？我的长假不尽兴？不管你是哪样，周六来看大本营，让陈奕迅为你的长假收个好尾吧！,0
